"date","geography","geography code","Residence type: Total; measures: Value","Residence type: Lives in a household; measures: Value","Residence type: Lives in a communal establishment; measures: Value"
"2021","E00054275","E00054275",241,241,0
"2021","E00054278","E00054278",386,386,0
"2021","E00054279","E00054279",276,276,0
"2021","E00177770","E00177770",535,535,0
"2021","E00177795","E00177795",125,125,0
"2021","E00054177","E00054177",347,347,0
"2021","E00054188","E00054188",252,252,0
"2021","E00054194","E00054194",301,296,5
"2021","E00054202","E00054202",246,246,0
"2021","E00054205","E00054205",255,255,0
"2021","E00054664","E00054664",322,322,0
"2021","E00054696","E00054696",360,360,0
"2021","E00054697","E00054697",287,287,0
"2021","E00054702","E00054702",441,421,20
"2021","E00177816","E00177816",305,305,0
"2021","E00177850","E00177850",379,379,0
"2021","E00054663","E00054663",281,281,0
"2021","E00054665","E00054665",282,282,0
"2021","E00054670","E00054670",312,308,4
"2021","E00054698","E00054698",252,252,0
"2021","E00054699","E00054699",272,272,0
"2021","E00054666","E00054666",361,361,0
"2021","E00054667","E00054667",387,387,0
"2021","E00054672","E00054672",305,305,0
"2021","E00054701","E00054701",339,339,0
"2021","E00054660","E00054660",248,248,0
"2021","E00054668","E00054668",320,320,0
"2021","E00054669","E00054669",266,266,0
"2021","E00054671","E00054671",340,340,0
"2021","E00054673","E00054673",250,250,0
"2021","E00054759","E00054759",407,407,0
"2021","E00054783","E00054783",242,242,0
"2021","E00054785","E00054785",316,316,0
"2021","E00054790","E00054790",274,274,0
"2021","E00054760","E00054760",512,512,0
"2021","E00054761","E00054761",400,400,0
"2021","E00054789","E00054789",426,426,0
"2021","E00054791","E00054791",418,418,0
"2021","E00054758","E00054758",413,354,59
"2021","E00054782","E00054782",355,353,2
"2021","E00054784","E00054784",489,489,0
"2021","E00054788","E00054788",254,254,0
"2021","E00054185","E00054185",281,281,0
"2021","E00054195","E00054195",279,279,0
"2021","E00054196","E00054196",302,302,0
"2021","E00054201","E00054201",320,320,0
"2021","E00177772","E00177772",414,414,0
"2021","E00177864","E00177864",446,446,0
"2021","E00054178","E00054178",347,347,0
"2021","E00054191","E00054191",295,295,0
"2021","E00054198","E00054198",291,291,0
"2021","E00054200","E00054200",259,259,0
"2021","E00054204","E00054204",332,332,0
"2021","E00054179","E00054179",285,285,0
"2021","E00054197","E00054197",284,284,0
"2021","E00054199","E00054199",327,327,0
"2021","E00054203","E00054203",273,273,0
"2021","E00054206","E00054206",233,233,0
"2021","E00054780","E00054780",225,225,0
"2021","E00054781","E00054781",275,275,0
"2021","E00054794","E00054794",249,249,0
"2021","E00054796","E00054796",326,326,0
"2021","E00054799","E00054799",290,290,0
"2021","E00054800","E00054800",230,230,0
"2021","E00054786","E00054786",294,294,0
"2021","E00054787","E00054787",209,209,0
"2021","E00054792","E00054792",304,291,13
"2021","E00054793","E00054793",265,246,19
"2021","E00054795","E00054795",253,253,0
"2021","E00054797","E00054797",361,361,0
"2021","E00054798","E00054798",331,331,0
"2021","E00054801","E00054801",335,335,0
"2021","E00054802","E00054802",310,310,0
"2021","E00054804","E00054804",326,325,1
"2021","E00054762","E00054762",311,311,0
"2021","E00054763","E00054763",464,464,0
"2021","E00054805","E00054805",327,327,0
"2021","E00054807","E00054807",331,331,0
"2021","E00054808","E00054808",327,327,0
"2021","E00054767","E00054767",332,332,0
"2021","E00054769","E00054769",269,269,0
"2021","E00054771","E00054771",266,266,0
"2021","E00054803","E00054803",245,245,0
"2021","E00054806","E00054806",307,307,0
"2021","E00054764","E00054764",261,261,0
"2021","E00054765","E00054765",255,255,0
"2021","E00054768","E00054768",567,567,0
"2021","E00054770","E00054770",327,327,0
"2021","E00054809","E00054809",305,305,0
"2021","E00054772","E00054772",322,322,0
"2021","E00054773","E00054773",486,486,0
"2021","E00054777","E00054777",384,384,0
"2021","E00054778","E00054778",319,311,8
"2021","E00054779","E00054779",353,353,0
"2021","E00054766","E00054766",298,298,0
"2021","E00054774","E00054774",261,261,0
"2021","E00054775","E00054775",374,372,2
"2021","E00054776","E00054776",273,273,0
"2021","E00053701","E00053701",255,255,0
"2021","E00053707","E00053707",281,281,0
"2021","E00053708","E00053708",268,268,0
"2021","E00053709","E00053709",312,312,0
"2021","E00053727","E00053727",315,304,11
"2021","E00053700","E00053700",579,579,0
"2021","E00053706","E00053706",305,305,0
"2021","E00053719","E00053719",324,324,0
"2021","E00053723","E00053723",270,270,0
"2021","E00053725","E00053725",263,263,0
"2021","E00053726","E00053726",313,285,28
"2021","E00053731","E00053731",293,265,28
"2021","E00053734","E00053734",235,235,0
"2021","E00053737","E00053737",263,263,0
"2021","E00053740","E00053740",370,370,0
"2021","E00053741","E00053741",189,189,0
"2021","E00053730","E00053730",280,266,14
"2021","E00053735","E00053735",211,211,0
"2021","E00053738","E00053738",379,358,21
"2021","E00053739","E00053739",387,387,0
"2021","E00177809","E00177809",182,182,0
"2021","E00177863","E00177863",618,591,27
"2021","E00053728","E00053728",334,334,0
"2021","E00053729","E00053729",371,371,0
"2021","E00053732","E00053732",349,349,0
"2021","E00177768","E00177768",422,422,0
"2021","E00177836","E00177836",325,289,36
"2021","E00053705","E00053705",229,229,0
"2021","E00053712","E00053712",232,232,0
"2021","E00053713","E00053713",296,296,0
"2021","E00053716","E00053716",391,391,0
"2021","E00053720","E00053720",271,271,0
"2021","E00177787","E00177787",229,229,0
"2021","E00177806","E00177806",153,153,0
"2021","E00177815","E00177815",195,195,0
"2021","E00053702","E00053702",319,319,0
"2021","E00053704","E00053704",337,337,0
"2021","E00053710","E00053710",278,278,0
"2021","E00053711","E00053711",270,270,0
"2021","E00053714","E00053714",252,252,0
"2021","E00053722","E00053722",251,251,0
"2021","E00053703","E00053703",207,207,0
"2021","E00053715","E00053715",289,289,0
"2021","E00053717","E00053717",332,292,40
"2021","E00053718","E00053718",359,334,25
"2021","E00053721","E00053721",332,332,0
"2021","E00053594","E00053594",457,417,40
"2021","E00053596","E00053596",531,531,0
"2021","E00053599","E00053599",538,495,43
"2021","E00053600","E00053600",517,517,0
"2021","E00053548","E00053548",323,323,0
"2021","E00053586","E00053586",417,409,8
"2021","E00053590","E00053590",268,268,0
"2021","E00053595","E00053595",439,439,0
"2021","E00176194","E00176194",195,195,0
"2021","E00176196","E00176196",507,507,0
"2021","E00053585","E00053585",278,278,0
"2021","E00053587","E00053587",305,305,0
"2021","E00053588","E00053588",311,311,0
"2021","E00053589","E00053589",370,370,0
"2021","E00053591","E00053591",450,414,36
"2021","E00054597","E00054597",282,282,0
"2021","E00176137","E00176137",223,223,0
"2021","E00176146","E00176146",238,238,0
"2021","E00176158","E00176158",187,187,0
"2021","E00176166","E00176166",184,184,0
"2021","E00176139","E00176139",383,383,0
"2021","E00176151","E00176151",327,327,0
"2021","E00176157","E00176157",525,525,0
"2021","E00176206","E00176206",506,504,2
"2021","E00177767","E00177767",491,491,0
"2021","E00177868","E00177868",600,600,0
"2021","E00054617","E00054617",644,569,75
"2021","E00054650","E00054650",601,601,0
"2021","E00054654","E00054654",396,396,0
"2021","E00177776","E00177776",345,345,0
"2021","E00177793","E00177793",318,318,0
"2021","E00176104","E00176104",261,261,0
"2021","E00176107","E00176107",183,183,0
"2021","E00176108","E00176108",205,205,0
"2021","E00176109","E00176109",266,266,0
"2021","E00176111","E00176111",357,264,93
"2021","E00177777","E00177777",307,307,0
"2021","E00177783","E00177783",138,131,7
"2021","E00177858","E00177858",141,141,0
"2021","E00177764","E00177764",366,366,0
"2021","E00177765","E00177765",312,311,1
"2021","E00177766","E00177766",294,294,0
"2021","E00177804","E00177804",151,151,0
"2021","E00177818","E00177818",232,232,0
"2021","E00177843","E00177843",347,328,19
"2021","E00177851","E00177851",271,271,0
"2021","E00177867","E00177867",312,312,0
"2021","E00055010","E00055010",308,308,0
"2021","E00055011","E00055011",334,330,4
"2021","E00055012","E00055012",142,142,0
"2021","E00055014","E00055014",313,313,0
"2021","E00168672","E00168672",285,285,0
"2021","E00168675","E00168675",359,359,0
"2021","E00054999","E00054999",322,322,0
"2021","E00055015","E00055015",238,238,0
"2021","E00055020","E00055020",266,266,0
"2021","E00055025","E00055025",177,177,0
"2021","E00055028","E00055028",329,312,17
"2021","E00055029","E00055029",197,197,0
"2021","E00055013","E00055013",242,242,0
"2021","E00055016","E00055016",253,253,0
"2021","E00055017","E00055017",260,260,0
"2021","E00055018","E00055018",314,314,0
"2021","E00055021","E00055021",226,226,0
"2021","E00055002","E00055002",420,420,0
"2021","E00055004","E00055004",248,248,0
"2021","E00055006","E00055006",235,235,0
"2021","E00055023","E00055023",278,278,0
"2021","E00055027","E00055027",323,323,0
"2021","E00055003","E00055003",262,262,0
"2021","E00055019","E00055019",484,484,0
"2021","E00055022","E00055022",149,149,0
"2021","E00055024","E00055024",293,293,0
"2021","E00055026","E00055026",424,424,0
"2021","E00055099","E00055099",270,270,0
"2021","E00168688","E00168688",513,513,0
"2021","E00178636","E00178636",285,285,0
"2021","E00055074","E00055074",339,339,0
"2021","E00055096","E00055096",171,171,0
"2021","E00055097","E00055097",344,344,0
"2021","E00055098","E00055098",278,278,0
"2021","E00055100","E00055100",380,380,0
"2021","E00055069","E00055069",320,320,0
"2021","E00055073","E00055073",272,272,0
"2021","E00055101","E00055101",242,242,0
"2021","E00055102","E00055102",370,370,0
"2021","E00055103","E00055103",286,286,0
"2021","E00055125","E00055125",230,230,0
"2021","E00055128","E00055128",253,253,0
"2021","E00055130","E00055130",286,286,0
"2021","E00055132","E00055132",366,366,0
"2021","E00055121","E00055121",327,309,18
"2021","E00055122","E00055122",292,292,0
"2021","E00055124","E00055124",343,343,0
"2021","E00055126","E00055126",241,241,0
"2021","E00055127","E00055127",347,347,0
"2021","E00055129","E00055129",381,381,0
"2021","E00055131","E00055131",242,242,0
"2021","E00055133","E00055133",243,243,0
"2021","E00055134","E00055134",269,269,0
"2021","E00055135","E00055135",245,245,0
"2021","E00055136","E00055136",295,295,0
"2021","E00055105","E00055105",250,250,0
"2021","E00055111","E00055111",302,302,0
"2021","E00055112","E00055112",279,279,0
"2021","E00055114","E00055114",261,261,0
"2021","E00055137","E00055137",309,309,0
"2021","E00055108","E00055108",376,376,0
"2021","E00055123","E00055123",372,372,0
"2021","E00055138","E00055138",321,321,0
"2021","E00055139","E00055139",181,181,0
"2021","E00168667","E00168667",282,282,0
"2021","E00168679","E00168679",131,131,0
"2021","E00168680","E00168680",354,354,0
"2021","E00055110","E00055110",318,318,0
"2021","E00055113","E00055113",287,287,0
"2021","E00055115","E00055115",340,340,0
"2021","E00055116","E00055116",279,279,0
"2021","E00055117","E00055117",275,275,0
"2021","E00054855","E00054855",276,276,0
"2021","E00054856","E00054856",177,177,0
"2021","E00054857","E00054857",228,228,0
"2021","E00054881","E00054881",392,392,0
"2021","E00054882","E00054882",214,214,0
"2021","E00054885","E00054885",281,281,0
"2021","E00054847","E00054847",290,278,12
"2021","E00054849","E00054849",170,170,0
"2021","E00054854","E00054854",365,365,0
"2021","E00054860","E00054860",259,259,0
"2021","E00054861","E00054861",237,237,0
"2021","E00054845","E00054845",316,316,0
"2021","E00054846","E00054846",355,355,0
"2021","E00054848","E00054848",174,174,0
"2021","E00054868","E00054868",371,362,9
"2021","E00054876","E00054876",357,357,0
"2021","E00054862","E00054862",365,365,0
"2021","E00054863","E00054863",267,267,0
"2021","E00054864","E00054864",215,215,0
"2021","E00054883","E00054883",273,273,0
"2021","E00054884","E00054884",343,342,1
"2021","E00054850","E00054850",255,255,0
"2021","E00054851","E00054851",249,249,0
"2021","E00054852","E00054852",204,204,0
"2021","E00054853","E00054853",260,260,0
"2021","E00054858","E00054858",251,251,0
"2021","E00054859","E00054859",235,235,0
"2021","E00055045","E00055045",348,348,0
"2021","E00055048","E00055048",354,354,0
"2021","E00055049","E00055049",317,317,0
"2021","E00055050","E00055050",294,294,0
"2021","E00055066","E00055066",247,247,0
"2021","E00055000","E00055000",292,292,0
"2021","E00055005","E00055005",195,195,0
"2021","E00055007","E00055007",326,326,0
"2021","E00055008","E00055008",350,350,0
"2021","E00055009","E00055009",393,393,0
"2021","E00055151","E00055151",358,358,0
"2021","E00055157","E00055157",303,303,0
"2021","E00055161","E00055161",261,261,0
"2021","E00055162","E00055162",327,327,0
"2021","E00055163","E00055163",410,410,0
"2021","E00055140","E00055140",425,425,0
"2021","E00055146","E00055146",359,359,0
"2021","E00055167","E00055167",313,313,0
"2021","E00055168","E00055168",293,293,0
"2021","E00055141","E00055141",327,327,0
"2021","E00055169","E00055169",526,526,0
"2021","E00055170","E00055170",399,399,0
"2021","E00055171","E00055171",248,241,7
"2021","E00055172","E00055172",278,278,0
"2021","E00055143","E00055143",271,271,0
"2021","E00055150","E00055150",301,301,0
"2021","E00055153","E00055153",284,284,0
"2021","E00055156","E00055156",318,318,0
"2021","E00055173","E00055173",220,220,0
"2021","E00055145","E00055145",342,342,0
"2021","E00055158","E00055158",325,325,0
"2021","E00055159","E00055159",353,353,0
"2021","E00055160","E00055160",203,203,0
"2021","E00055164","E00055164",301,295,6
"2021","E00055142","E00055142",255,255,0
"2021","E00055152","E00055152",258,258,0
"2021","E00055155","E00055155",294,294,0
"2021","E00055165","E00055165",234,234,0
"2021","E00055166","E00055166",381,381,0
"2021","E00055144","E00055144",381,381,0
"2021","E00055147","E00055147",272,272,0
"2021","E00055148","E00055148",230,230,0
"2021","E00055149","E00055149",371,371,0
"2021","E00055154","E00055154",220,220,0
"2021","E00055248","E00055248",246,246,0
"2021","E00055249","E00055249",362,290,72
"2021","E00055253","E00055253",275,275,0
"2021","E00055255","E00055255",310,310,0
"2021","E00055047","E00055047",257,257,0
"2021","E00055052","E00055052",266,266,0
"2021","E00055053","E00055053",260,260,0
"2021","E00055054","E00055054",434,434,0
"2021","E00055055","E00055055",281,281,0
"2021","E00055062","E00055062",263,263,0
"2021","E00055051","E00055051",340,340,0
"2021","E00055058","E00055058",274,274,0
"2021","E00055059","E00055059",323,323,0
"2021","E00055064","E00055064",366,366,0
"2021","E00055065","E00055065",344,344,0
"2021","E00055046","E00055046",295,295,0
"2021","E00055056","E00055056",407,407,0
"2021","E00055057","E00055057",257,257,0
"2021","E00055060","E00055060",138,137,1
"2021","E00055061","E00055061",218,218,0
"2021","E00055063","E00055063",273,273,0
"2021","E00055033","E00055033",412,412,0
"2021","E00055034","E00055034",323,323,0
"2021","E00055036","E00055036",328,328,0
"2021","E00055042","E00055042",273,273,0
"2021","E00055043","E00055043",266,266,0
"2021","E00055030","E00055030",346,346,0
"2021","E00055031","E00055031",364,364,0
"2021","E00055035","E00055035",331,331,0
"2021","E00055037","E00055037",323,323,0
"2021","E00055044","E00055044",257,257,0
"2021","E00055106","E00055106",370,370,0
"2021","E00055107","E00055107",303,303,0
"2021","E00055109","E00055109",386,386,0
"2021","E00055118","E00055118",266,266,0
"2021","E00055119","E00055119",254,254,0
"2021","E00055120","E00055120",376,357,19
"2021","E00055247","E00055247",278,253,25
"2021","E00055250","E00055250",359,359,0
"2021","E00055251","E00055251",375,375,0
"2021","E00055252","E00055252",222,222,0
"2021","E00055282","E00055282",279,279,0
"2021","E00055254","E00055254",267,267,0
"2021","E00055256","E00055256",279,279,0
"2021","E00055257","E00055257",261,261,0
"2021","E00055258","E00055258",272,272,0
"2021","E00055260","E00055260",366,366,0
"2021","E00055262","E00055262",305,305,0
"2021","E00055264","E00055264",186,186,0
"2021","E00168687","E00168687",195,193,2
"2021","E00055407","E00055407",309,306,3
"2021","E00055409","E00055409",154,154,0
"2021","E00178705","E00178705",361,361,0
"2021","E00178714","E00178714",135,133,2
"2021","E00178718","E00178718",348,331,17
"2021","E00055425","E00055425",437,357,80
"2021","E00178662","E00178662",321,321,0
"2021","E00178693","E00178693",171,164,7
"2021","E00178695","E00178695",111,111,0
"2021","E00055070","E00055070",248,248,0
"2021","E00055079","E00055079",331,331,0
"2021","E00055080","E00055080",254,237,17
"2021","E00055081","E00055081",195,195,0
"2021","E00168674","E00168674",311,311,0
"2021","E00178654","E00178654",622,622,0
"2021","E00178713","E00178713",303,303,0
